event|alphaid|time|ticker|volume
InCheckAlphaEv|PM_005BUCS|940000000|000025.SZSE|518268
InCheckAlphaEv|PM_005BUCS|940000000|000026.SSE|455843
InCheckAlphaEv|PM_005BUCS|940000000|000026.SZSE|548605
InCheckAlphaEv|PM_005BUCS|940000000|000027.SSE|661317
InCheckAlphaEv|PM_005BUCS|940000000|000027.SZSE|148315
InCheckAlphaEv|PM_005BUCS|940000000|000028.SSE|226822
InCheckAlphaEv|PM_005BUCS|940000000|000028.SZSE|127147
InCheckAlphaEv|PM_005BUCS|940000000|000029.SSE|567970
InCheckAlphaEv|PM_005BUCS|940000000|000029.SZSE|260233
InCheckAlphaEv|PM_005BUCS|940000000|000030.SSE|235724
InCheckAlphaEv|PM_005BUCS|940000000|000030.SZSE|235702
InCheckAlphaEv|PM_005BUCS|940000000|000031.SSE|363379
InCheckAlphaEv|PM_005BUCS|940000000|000031.SZSE|167485
InCheckAlphaEv|PM_005BUCS|940000000|000032.SSE|485424
InCheckAlphaEv|PM_005BUCS|940000000|000032.SZSE|263368
InCheckAlphaEv|PM_005BUCS|940000000|000033.SSE|244396
InCheckAlphaEv|PM_005BUCS|940000000|000033.SZSE|648929
InCheckAlphaEv|PM_005BUCS|940000000|000034.SSE|208329
InCheckAlphaEv|PM_005BUCS|940000000|000034.SZSE|54521
InCheckAlphaEv|PM_005BUCS|940000000|000035.SSE|321669
InCheckAlphaEv|PM_005BUCS|940000000|000035.SZSE|204188
InCheckAlphaEv|PM_005BUCS|940000000|000036.SSE|317480
InCheckAlphaEv|PM_005BUCS|940000000|000037.SSE|168471
InCheckAlphaEv|PM_005BUCS|940000000|000037.SZSE|728260
InCheckAlphaEv|PM_005BUCS|940000000|000038.SZSE|158974
InCheckAlphaEv|PM_005BUCS|940000000|000039.SSE|562165
InCheckAlphaEv|PM_005BUCS|940000000|000039.SZSE|308690
InCheckAlphaEv|PM_005BUCS|940000000|000040.SSE|293022
InCheckAlphaEv|PM_005BUCS|940000000|000041.SSE|346752
InCheckAlphaEv|PM_005BUCS|940000000|000041.SZSE|327453
InCheckAlphaEv|PM_005BUCS|940000000|000042.SSE|263504
InCheckAlphaEv|PM_005BUCS|940000000|000042.SZSE|709557
InCheckAlphaEv|PM_005BUCS|940000000|000043.SSE|189463
InCheckAlphaEv|PM_005BUCS|940000000|000043.SZSE|210524
InCheckAlphaEv|PM_005BUCS|940000000|000045.SSE|200344
InCheckAlphaEv|PM_005BUCS|940000000|000046.SSE|110872
InCheckAlphaEv|PM_005BUCS|940000000|000046.SZSE|360407
InCheckAlphaEv|PM_005BUCS|940000000|000047.SSE|183126
InCheckAlphaEv|PM_005BUCS|940000000|000047.SZSE|213618
InCheckAlphaEv|PM_005BUCS|940000000|000048.SSE|254056
InCheckAlphaEv|PM_005BUCS|940000000|000048.SZSE|173472
InCheckAlphaEv|PM_005BUCS|940000000|000049.SSE|480640
InCheckAlphaEv|PM_005BUCS|940000000|000049.SZSE|233664
InCheckAlphaEv|PM_005BUCS|940000000|000050.SSE|549620
InCheckAlphaEv|PM_005BUCS|940000000|000050.SZSE|148024
InCheckAlphaEv|PM_001BUCS|950000000|000001.SZSE|156526
InCheckAlphaEv|PM_001BUCS|950000000|000002.SSE|269833
InCheckAlphaEv|PM_001BUCS|950000000|000002.SZSE|172898
InCheckAlphaEv|PM_001BUCS|950000000|000003.SSE|106884
InCheckAlphaEv|PM_001BUCS|950000000|000003.SZSE|273687
InCheckAlphaEv|PM_001BUCS|950000000|000004.SZSE|240885
InCheckAlphaEv|PM_001BUCS|950000000|000005.SSE|140238
InCheckAlphaEv|PM_001BUCS|950000000|000005.SZSE|257075
InCheckAlphaEv|PM_001BUCS|950000000|000006.SSE|596611
InCheckAlphaEv|PM_001BUCS|950000000|000006.SZSE|552511
InCheckAlphaEv|PM_001BUCS|950000000|000007.SSE|118354
InCheckAlphaEv|PM_001BUCS|950000000|000007.SZSE|65650
InCheckAlphaEv|PM_001BUCS|950000000|000008.SSE|313194
InCheckAlphaEv|PM_001BUCS|950000000|000009.SSE|209827
InCheckAlphaEv|PM_001BUCS|950000000|000010.SSE|93323
InCheckAlphaEv|PM_001BUCS|950000000|000010.SZSE|175404
InCheckAlphaEv|PM_001BUCS|950000000|000011.SSE|402866
InCheckAlphaEv|PM_001BUCS|950000000|000011.SZSE|346446
InCheckAlphaEv|PM_001BUCS|950000000|000012.SSE|174037
InCheckAlphaEv|PM_001BUCS|950000000|000012.SZSE|80819
InCheckAlphaEv|PM_001BUCS|950000000|000013.SSE|262558
InCheckAlphaEv|PM_001BUCS|950000000|000013.SZSE|559137
InCheckAlphaEv|PM_001BUCS|950000000|000014.SSE|468659
InCheckAlphaEv|PM_001BUCS|950000000|000014.SZSE|122505
InCheckAlphaEv|PM_001BUCS|950000000|000015.SSE|438982
InCheckAlphaEv|PM_001BUCS|950000000|000015.SZSE|285598
InCheckAlphaEv|PM_001BUCS|950000000|000016.SSE|255634
InCheckAlphaEv|PM_001BUCS|950000000|000016.SZSE|200374
InCheckAlphaEv|PM_001BUCS|950000000|000017.SSE|322585
InCheckAlphaEv|PM_001BUCS|950000000|000017.SZSE|554014
InCheckAlphaEv|PM_001BUCS|950000000|000018.SSE|222271
InCheckAlphaEv|PM_001BUCS|950000000|000018.SZSE|264795
InCheckAlphaEv|PM_001BUCS|950000000|000019.SSE|178760
InCheckAlphaEv|PM_001BUCS|950000000|000019.SZSE|169364
InCheckAlphaEv|PM_001BUCS|950000000|000020.SSE|85367
InCheckAlphaEv|PM_001BUCS|950000000|000020.SZSE|127187
InCheckAlphaEv|PM_001BUCS|950000000|000021.SSE|148588
InCheckAlphaEv|PM_001BUCS|950000000|000021.SZSE|159161
InCheckAlphaEv|PM_001BUCS|950000000|000022.SSE|137723
InCheckAlphaEv|PM_001BUCS|950000000|000022.SZSE|165439
InCheckAlphaEv|PM_001BUCS|950000000|000023.SSE|253075
InCheckAlphaEv|PM_001BUCS|950000000|000023.SZSE|279111
InCheckAlphaEv|PM_001BUCS|950000000|000024.SSE|108949
InCheckAlphaEv|PM_001BUCS|950000000|000024.SZSE|535209
InCheckAlphaEv|PM_001BUCS|950000000|000025.SSE|208820
InCheckAlphaEv|PM_001BUCS|950000000|000025.SZSE|444758
InCheckAlphaEv|PM_001BUCS|950000000|000026.SSE|152767
InCheckAlphaEv|PM_001BUCS|950000000|000026.SZSE|143315
InCheckAlphaEv|PM_001BUCS|950000000|000027.SSE|493843
InCheckAlphaEv|PM_001BUCS|950000000|000027.SZSE|123468
InCheckAlphaEv|PM_001BUCS|950000000|000028.SSE|136765
InCheckAlphaEv|PM_001BUCS|950000000|000028.SZSE|74872
InCheckAlphaEv|PM_001BUCS|950000000|000029.SSE|303204
InCheckAlphaEv|PM_001BUCS|950000000|000029.SZSE|514920
InCheckAlphaEv|PM_001BUCS|950000000|000030.SSE|147094
InCheckAlphaEv|PM_001BUCS|950000000|000030.SZSE|936617
InCheckAlphaEv|PM_001BUCS|950000000|000031.SSE|623899
InCheckAlphaEv|PM_001BUCS|950000000|000031.SZSE|864922
InCheckAlphaEv|PM_001BUCS|950000000|000032.SSE|299441
InCheckAlphaEv|PM_001BUCS|950000000|000032.SZSE|266412
InCheckAlphaEv|PM_001BUCS|950000000|000033.SSE|125286
InCheckAlphaEv|PM_001BUCS|950000000|000033.SZSE|274508
InCheckAlphaEv|PM_001BUCS|950000000|000034.SSE|338738
InCheckAlphaEv|PM_001BUCS|950000000|000034.SZSE|552750
InCheckAlphaEv|PM_001BUCS|950000000|000035.SSE|689717
InCheckAlphaEv|PM_001BUCS|950000000|000035.SZSE|45275
InCheckAlphaEv|PM_001BUCS|950000000|000036.SSE|114694
InCheckAlphaEv|PM_001BUCS|950000000|000037.SSE|774887
InCheckAlphaEv|PM_001BUCS|950000000|000037.SZSE|115296
InCheckAlphaEv|PM_001BUCS|950000000|000039.SSE|328623
InCheckAlphaEv|PM_001BUCS|950000000|000039.SZSE|99461
InCheckAlphaEv|PM_001BUCS|950000000|000040.SSE|208234
InCheckAlphaEv|PM_001BUCS|950000000|000041.SSE|208311
InCheckAlphaEv|PM_001BUCS|950000000|000041.SZSE|158191
InCheckAlphaEv|PM_001BUCS|950000000|000042.SSE|282832
InCheckAlphaEv|PM_001BUCS|950000000|000042.SZSE|289535
InCheckAlphaEv|PM_001BUCS|950000000|000043.SSE|207488
InCheckAlphaEv|PM_001BUCS|950000000|000043.SZSE|31759
InCheckAlphaEv|PM_001BUCS|950000000|000045.SSE|115163
InCheckAlphaEv|PM_001BUCS|950000000|000046.SSE|763412
InCheckAlphaEv|PM_001BUCS|950000000|000046.SZSE|452734
InCheckAlphaEv|PM_001BUCS|950000000|000047.SSE|157704
InCheckAlphaEv|PM_001BUCS|950000000|000047.SZSE|285412
InCheckAlphaEv|PM_001BUCS|950000000|000048.SSE|314257
InCheckAlphaEv|PM_001BUCS|950000000|000048.SZSE|330117
InCheckAlphaEv|PM_001BUCS|950000000|000049.SSE|125618
InCheckAlphaEv|PM_001BUCS|950000000|000049.SZSE|212467
InCheckAlphaEv|PM_001BUCS|950000000|000050.SSE|482013
InCheckAlphaEv|PM_001BUCS|950000000|000050.SZSE|601564
InCheckAlphaEv|PM_002BUCS|950000000|000001.SSE|203180
InCheckAlphaEv|PM_002BUCS|950000000|000001.SZSE|316840
InCheckAlphaEv|PM_002BUCS|950000000|000002.SSE|75139
InCheckAlphaEv|PM_002BUCS|950000000|000002.SZSE|215973
InCheckAlphaEv|PM_002BUCS|950000000|000003.SSE|72394
InCheckAlphaEv|PM_002BUCS|950000000|000003.SZSE|592681
InCheckAlphaEv|PM_002BUCS|950000000|000004.SZSE|241464
InCheckAlphaEv|PM_002BUCS|950000000|000005.SSE|206673
InCheckAlphaEv|PM_002BUCS|950000000|000005.SZSE|150777
InCheckAlphaEv|PM_002BUCS|950000000|000006.SSE|820784
InCheckAlphaEv|PM_002BUCS|950000000|000006.SZSE|386951
InCheckAlphaEv|PM_002BUCS|950000000|000007.SSE|390285
InCheckAlphaEv|PM_002BUCS|950000000|000007.SZSE|343240
InCheckAlphaEv|PM_002BUCS|950000000|000008.SSE|422301
InCheckAlphaEv|PM_002BUCS|950000000|000009.SSE|108805
InCheckAlphaEv|PM_002BUCS|950000000|000010.SSE|66231
InCheckAlphaEv|PM_002BUCS|950000000|000010.SZSE|920039
InCheckAlphaEv|PM_002BUCS|950000000|000011.SSE|422941
InCheckAlphaEv|PM_002BUCS|950000000|000011.SZSE|192979
InCheckAlphaEv|PM_002BUCS|950000000|000012.SSE|578977
InCheckAlphaEv|PM_002BUCS|950000000|000012.SZSE|458825
InCheckAlphaEv|PM_002BUCS|950000000|000013.SSE|287914
InCheckAlphaEv|PM_002BUCS|950000000|000013.SZSE|236819
InCheckAlphaEv|PM_002BUCS|950000000|000014.SZSE|229889
InCheckAlphaEv|PM_002BUCS|950000000|000015.SSE|337499
InCheckAlphaEv|PM_002BUCS|950000000|000015.SZSE|1056203
InCheckAlphaEv|PM_002BUCS|950000000|000016.SSE|137416
InCheckAlphaEv|PM_002BUCS|950000000|000016.SZSE|297095
InCheckAlphaEv|PM_002BUCS|950000000|000017.SSE|803320
InCheckAlphaEv|PM_002BUCS|950000000|000017.SZSE|452891
InCheckAlphaEv|PM_002BUCS|950000000|000018.SSE|112437
InCheckAlphaEv|PM_002BUCS|950000000|000018.SZSE|774550
InCheckAlphaEv|PM_002BUCS|950000000|000019.SSE|59722
InCheckAlphaEv|PM_002BUCS|950000000|000019.SZSE|402058
InCheckAlphaEv|PM_002BUCS|950000000|000020.SSE|182221
InCheckAlphaEv|PM_002BUCS|950000000|000020.SZSE|468434
InCheckAlphaEv|PM_002BUCS|950000000|000021.SSE|255697
InCheckAlphaEv|PM_002BUCS|950000000|000021.SZSE|196574
InCheckAlphaEv|PM_002BUCS|950000000|000022.SSE|850769
InCheckAlphaEv|PM_002BUCS|950000000|000022.SZSE|196794
InCheckAlphaEv|PM_002BUCS|950000000|000023.SSE|569957
InCheckAlphaEv|PM_002BUCS|950000000|000023.SZSE|842455
InCheckAlphaEv|PM_002BUCS|950000000|000024.SSE|170995
InCheckAlphaEv|PM_002BUCS|950000000|000024.SZSE|413275
InCheckAlphaEv|PM_002BUCS|950000000|000025.SZSE|231587
InCheckAlphaEv|PM_002BUCS|950000000|000026.SSE|119769
InCheckAlphaEv|PM_002BUCS|950000000|000026.SZSE|311456
InCheckAlphaEv|PM_002BUCS|950000000|000027.SSE|405687
InCheckAlphaEv|PM_002BUCS|950000000|000027.SZSE|248804
InCheckAlphaEv|PM_002BUCS|950000000|000028.SSE|111066
InCheckAlphaEv|PM_002BUCS|950000000|000028.SZSE|171183
InCheckAlphaEv|PM_002BUCS|950000000|000029.SSE|173613
InCheckAlphaEv|PM_002BUCS|950000000|000029.SZSE|156089
InCheckAlphaEv|PM_002BUCS|950000000|000030.SSE|694781
InCheckAlphaEv|PM_002BUCS|950000000|000030.SZSE|192323
InCheckAlphaEv|PM_002BUCS|950000000|000031.SSE|182344
InCheckAlphaEv|PM_002BUCS|950000000|000031.SZSE|676632
InCheckAlphaEv|PM_002BUCS|950000000|000032.SSE|311734
InCheckAlphaEv|PM_002BUCS|950000000|000032.SZSE|311713
InCheckAlphaEv|PM_002BUCS|950000000|000033.SSE|870529
InCheckAlphaEv|PM_002BUCS|950000000|000033.SZSE|367671
InCheckAlphaEv|PM_002BUCS|950000000|000034.SSE|311031
InCheckAlphaEv|PM_002BUCS|950000000|000034.SZSE|296750
InCheckAlphaEv|PM_002BUCS|950000000|000035.SSE|194334
InCheckAlphaEv|PM_002BUCS|950000000|000035.SZSE|79776
InCheckAlphaEv|PM_002BUCS|950000000|000036.SSE|330673
InCheckAlphaEv|PM_002BUCS|950000000|000037.SSE|500258
InCheckAlphaEv|PM_002BUCS|950000000|000037.SZSE|198827
InCheckAlphaEv|PM_002BUCS|950000000|000039.SSE|100367
InCheckAlphaEv|PM_002BUCS|950000000|000039.SZSE|509956
InCheckAlphaEv|PM_002BUCS|950000000|000040.SSE|455183
InCheckAlphaEv|PM_002BUCS|950000000|000041.SSE|312702
InCheckAlphaEv|PM_002BUCS|950000000|000041.SZSE|1206784
InCheckAlphaEv|PM_002BUCS|950000000|000042.SSE|208761
InCheckAlphaEv|PM_002BUCS|950000000|000042.SZSE|210849
InCheckAlphaEv|PM_002BUCS|950000000|000043.SSE|206490
InCheckAlphaEv|PM_002BUCS|950000000|000043.SZSE|107528
InCheckAlphaEv|PM_002BUCS|950000000|000045.SSE|502343
InCheckAlphaEv|PM_002BUCS|950000000|000045.SZSE|131703
InCheckAlphaEv|PM_002BUCS|950000000|000046.SSE|375956
InCheckAlphaEv|PM_002BUCS|950000000|000046.SZSE|101249
InCheckAlphaEv|PM_002BUCS|950000000|000047.SSE|243661
InCheckAlphaEv|PM_002BUCS|950000000|000047.SZSE|698550
InCheckAlphaEv|PM_002BUCS|950000000|000048.SSE|142130
InCheckAlphaEv|PM_002BUCS|950000000|000048.SZSE|672639
InCheckAlphaEv|PM_002BUCS|950000000|000049.SSE|347427
InCheckAlphaEv|PM_002BUCS|950000000|000049.SZSE|869666
InCheckAlphaEv|PM_002BUCS|950000000|000050.SSE|158405
InCheckAlphaEv|PM_002BUCS|950000000|000050.SZSE|391109
InCheckAlphaEv|PM_003BUCS|950000000|000001.SZSE|328324
InCheckAlphaEv|PM_003BUCS|950000000|000002.SSE|126791
InCheckAlphaEv|PM_003BUCS|950000000|000002.SZSE|349815
InCheckAlphaEv|PM_003BUCS|950000000|000003.SSE|206909
InCheckAlphaEv|PM_003BUCS|950000000|000003.SZSE|54937
InCheckAlphaEv|PM_003BUCS|950000000|000004.SZSE|719848
InCheckAlphaEv|PM_003BUCS|950000000|000005.SSE|128218
InCheckAlphaEv|PM_003BUCS|950000000|000005.SZSE|524058
InCheckAlphaEv|PM_003BUCS|950000000|000006.SSE|335530
InCheckAlphaEv|PM_003BUCS|950000000|000006.SZSE|512967
InCheckAlphaEv|PM_003BUCS|950000000|000007.SSE|96476
InCheckAlphaEv|PM_003BUCS|950000000|000007.SZSE|79971
InCheckAlphaEv|PM_003BUCS|950000000|000008.SSE|140221
InCheckAlphaEv|PM_003BUCS|950000000|000009.SSE|268659
InCheckAlphaEv|PM_003BUCS|950000000|000009.SZSE|163391
InCheckAlphaEv|PM_003BUCS|950000000|000010.SSE|409117
InCheckAlphaEv|PM_003BUCS|950000000|000010.SZSE|291018
InCheckAlphaEv|PM_003BUCS|950000000|000011.SSE|114162
InCheckAlphaEv|PM_003BUCS|950000000|000011.SZSE|216541
InCheckAlphaEv|PM_003BUCS|950000000|000012.SSE|257070
InCheckAlphaEv|PM_003BUCS|950000000|000012.SZSE|289112
InCheckAlphaEv|PM_003BUCS|950000000|000013.SSE|56712
InCheckAlphaEv|PM_003BUCS|950000000|000013.SZSE|131065
InCheckAlphaEv|PM_003BUCS|950000000|000014.SZSE|184691
InCheckAlphaEv|PM_003BUCS|950000000|000015.SSE|225931
InCheckAlphaEv|PM_003BUCS|950000000|000015.SZSE|44753
InCheckAlphaEv|PM_003BUCS|950000000|000016.SSE|373473
InCheckAlphaEv|PM_003BUCS|950000000|000016.SZSE|402395
InCheckAlphaEv|PM_003BUCS|950000000|000017.SSE|74307
InCheckAlphaEv|PM_003BUCS|950000000|000017.SZSE|231846
InCheckAlphaEv|PM_003BUCS|950000000|000018.SSE|148832
InCheckAlphaEv|PM_003BUCS|950000000|000018.SZSE|91508
InCheckAlphaEv|PM_003BUCS|950000000|000019.SSE|569165
InCheckAlphaEv|PM_003BUCS|950000000|000019.SZSE|363734
InCheckAlphaEv|PM_003BUCS|950000000|000020.SSE|47531
InCheckAlphaEv|PM_003BUCS|950000000|000020.SZSE|114016
InCheckAlphaEv|PM_003BUCS|950000000|000021.SSE|258122
InCheckAlphaEv|PM_003BUCS|950000000|000021.SZSE|130472
InCheckAlphaEv|PM_003BUCS|950000000|000022.SSE|1102498
InCheckAlphaEv|PM_003BUCS|950000000|000022.SZSE|170814
InCheckAlphaEv|PM_003BUCS|950000000|000023.SSE|250816
InCheckAlphaEv|PM_003BUCS|950000000|000023.SZSE|258390
InCheckAlphaEv|PM_003BUCS|950000000|000024.SSE|232143
InCheckAlphaEv|PM_003BUCS|950000000|000024.SZSE|844348
InCheckAlphaEv|PM_003BUCS|950000000|000025.SZSE|135348
InCheckAlphaEv|PM_003BUCS|950000000|000026.SSE|218482
InCheckAlphaEv|PM_003BUCS|950000000|000026.SZSE|190273
InCheckAlphaEv|PM_003BUCS|950000000|000027.SSE|475355
InCheckAlphaEv|PM_003BUCS|950000000|000027.SZSE|897998
InCheckAlphaEv|PM_003BUCS|950000000|000028.SSE|116961
InCheckAlphaEv|PM_003BUCS|950000000|000028.SZSE|181068
InCheckAlphaEv|PM_003BUCS|950000000|000029.SSE|397921
InCheckAlphaEv|PM_003BUCS|950000000|000029.SZSE|212808
InCheckAlphaEv|PM_003BUCS|950000000|000030.SSE|398607
InCheckAlphaEv|PM_003BUCS|950000000|000030.SZSE|196910
InCheckAlphaEv|PM_003BUCS|950000000|000031.SSE|376880
InCheckAlphaEv|PM_003BUCS|950000000|000031.SZSE|667767
InCheckAlphaEv|PM_003BUCS|950000000|000032.SSE|462026
InCheckAlphaEv|PM_003BUCS|950000000|000032.SZSE|248785
InCheckAlphaEv|PM_003BUCS|950000000|000033.SSE|241420
InCheckAlphaEv|PM_003BUCS|950000000|000033.SZSE|473712
InCheckAlphaEv|PM_003BUCS|950000000|000034.SSE|415219
InCheckAlphaEv|PM_003BUCS|950000000|000034.SZSE|288540
InCheckAlphaEv|PM_003BUCS|950000000|000035.SSE|131760
InCheckAlphaEv|PM_003BUCS|950000000|000035.SZSE|45926
InCheckAlphaEv|PM_003BUCS|950000000|000036.SSE|125225
InCheckAlphaEv|PM_003BUCS|950000000|000037.SSE|554633
InCheckAlphaEv|PM_003BUCS|950000000|000037.SZSE|245115
InCheckAlphaEv|PM_003BUCS|950000000|000039.SSE|265865
InCheckAlphaEv|PM_003BUCS|950000000|000039.SZSE|272068
InCheckAlphaEv|PM_003BUCS|950000000|000040.SSE|195059
InCheckAlphaEv|PM_003BUCS|950000000|000041.SSE|131758
InCheckAlphaEv|PM_003BUCS|950000000|000041.SZSE|466089
InCheckAlphaEv|PM_003BUCS|950000000|000042.SSE|135411
InCheckAlphaEv|PM_003BUCS|950000000|000042.SZSE|274572
InCheckAlphaEv|PM_003BUCS|950000000|000043.SSE|257317
InCheckAlphaEv|PM_003BUCS|950000000|000043.SZSE|82146
InCheckAlphaEv|PM_003BUCS|950000000|000045.SSE|336675
InCheckAlphaEv|PM_003BUCS|950000000|000045.SZSE|366632
InCheckAlphaEv|PM_003BUCS|950000000|000046.SSE|783634
InCheckAlphaEv|PM_003BUCS|950000000|000046.SZSE|44315
InCheckAlphaEv|PM_003BUCS|950000000|000047.SSE|230739
InCheckAlphaEv|PM_003BUCS|950000000|000047.SZSE|77123
InCheckAlphaEv|PM_003BUCS|950000000|000048.SSE|255625
InCheckAlphaEv|PM_003BUCS|950000000|000048.SZSE|250771
InCheckAlphaEv|PM_003BUCS|950000000|000049.SSE|130341
InCheckAlphaEv|PM_003BUCS|950000000|000049.SZSE|232648
InCheckAlphaEv|PM_003BUCS|950000000|000050.SSE|163959
InCheckAlphaEv|PM_003BUCS|950000000|000050.SZSE|203680
InCheckAlphaEv|PM_004BUCS|950000000|000001.SZSE|100785
InCheckAlphaEv|PM_004BUCS|950000000|000002.SSE|371997
InCheckAlphaEv|PM_004BUCS|950000000|000002.SZSE|71776
InCheckAlphaEv|PM_004BUCS|950000000|000003.SSE|69252
InCheckAlphaEv|PM_004BUCS|950000000|000003.SZSE|396627
InCheckAlphaEv|PM_004BUCS|950000000|000004.SZSE|284634
InCheckAlphaEv|PM_004BUCS|950000000|000005.SSE|307647
InCheckAlphaEv|PM_004BUCS|950000000|000005.SZSE|116921
InCheckAlphaEv|PM_004BUCS|950000000|000006.SSE|338913
InCheckAlphaEv|PM_004BUCS|950000000|000006.SZSE|432747
InCheckAlphaEv|PM_004BUCS|950000000|000007.SSE|112458
InCheckAlphaEv|PM_004BUCS|950000000|000007.SZSE|327080
InCheckAlphaEv|PM_004BUCS|950000000|000008.SSE|229394
InCheckAlphaEv|PM_004BUCS|950000000|000009.SSE|466440
InCheckAlphaEv|PM_004BUCS|950000000|000010.SSE|432795
InCheckAlphaEv|PM_004BUCS|950000000|000010.SZSE|428458
InCheckAlphaEv|PM_004BUCS|950000000|000011.SSE|748016
InCheckAlphaEv|PM_004BUCS|950000000|000011.SZSE|350899
InCheckAlphaEv|PM_004BUCS|950000000|000012.SSE|69304
InCheckAlphaEv|PM_004BUCS|950000000|000012.SZSE|323838
InCheckAlphaEv|PM_004BUCS|950000000|000013.SSE|676626
InCheckAlphaEv|PM_004BUCS|950000000|000013.SZSE|498682
InCheckAlphaEv|PM_004BUCS|950000000|000014.SZSE|333416
InCheckAlphaEv|PM_004BUCS|950000000|000015.SSE|886537
InCheckAlphaEv|PM_004BUCS|950000000|000015.SZSE|142914
InCheckAlphaEv|PM_004BUCS|950000000|000016.SSE|259718
InCheckAlphaEv|PM_004BUCS|950000000|000016.SZSE|84100
InCheckAlphaEv|PM_004BUCS|950000000|000017.SSE|245862
InCheckAlphaEv|PM_004BUCS|950000000|000017.SZSE|146587
InCheckAlphaEv|PM_004BUCS|950000000|000018.SSE|321236
InCheckAlphaEv|PM_004BUCS|950000000|000018.SZSE|349640
InCheckAlphaEv|PM_004BUCS|950000000|000019.SSE|907720
InCheckAlphaEv|PM_004BUCS|950000000|000019.SZSE|321097
InCheckAlphaEv|PM_004BUCS|950000000|000020.SSE|153527
InCheckAlphaEv|PM_004BUCS|950000000|000020.SZSE|504736
InCheckAlphaEv|PM_004BUCS|950000000|000021.SSE|118546
InCheckAlphaEv|PM_004BUCS|950000000|000021.SZSE|185378
InCheckAlphaEv|PM_004BUCS|950000000|000022.SSE|82334
InCheckAlphaEv|PM_004BUCS|950000000|000022.SZSE|90647
InCheckAlphaEv|PM_004BUCS|950000000|000023.SSE|322746
InCheckAlphaEv|PM_004BUCS|950000000|000023.SZSE|83776
InCheckAlphaEv|PM_004BUCS|950000000|000024.SSE|165916
InCheckAlphaEv|PM_004BUCS|950000000|000024.SZSE|97679
InCheckAlphaEv|PM_004BUCS|950000000|000025.SZSE|638118
InCheckAlphaEv|PM_004BUCS|950000000|000026.SSE|292726
InCheckAlphaEv|PM_004BUCS|950000000|000026.SZSE|295069
InCheckAlphaEv|PM_004BUCS|950000000|000027.SSE|240736
InCheckAlphaEv|PM_004BUCS|950000000|000027.SZSE|155215
InCheckAlphaEv|PM_004BUCS|950000000|000028.SSE|76503
InCheckAlphaEv|PM_004BUCS|950000000|000028.SZSE|112282
InCheckAlphaEv|PM_004BUCS|950000000|000029.SSE|231779
InCheckAlphaEv|PM_004BUCS|950000000|000029.SZSE|169215
InCheckAlphaEv|PM_004BUCS|950000000|000030.SSE|204410
InCheckAlphaEv|PM_004BUCS|950000000|000030.SZSE|101902
InCheckAlphaEv|PM_004BUCS|950000000|000031.SSE|339166
InCheckAlphaEv|PM_004BUCS|950000000|000031.SZSE|272337
InCheckAlphaEv|PM_004BUCS|950000000|000032.SSE|289395
InCheckAlphaEv|PM_004BUCS|950000000|000032.SZSE|223575
InCheckAlphaEv|PM_004BUCS|950000000|000033.SSE|155737
InCheckAlphaEv|PM_004BUCS|950000000|000033.SZSE|685012
InCheckAlphaEv|PM_004BUCS|950000000|000034.SSE|81761
InCheckAlphaEv|PM_004BUCS|950000000|000034.SZSE|476313
InCheckAlphaEv|PM_004BUCS|950000000|000035.SSE|297556
InCheckAlphaEv|PM_004BUCS|950000000|000035.SZSE|432058
InCheckAlphaEv|PM_004BUCS|950000000|000036.SSE|256861
InCheckAlphaEv|PM_004BUCS|950000000|000037.SSE|169495
InCheckAlphaEv|PM_004BUCS|950000000|000037.SZSE|162415
InCheckAlphaEv|PM_004BUCS|950000000|000038.SZSE|158765
InCheckAlphaEv|PM_004BUCS|950000000|000039.SSE|213009
InCheckAlphaEv|PM_004BUCS|950000000|000039.SZSE|246477
InCheckAlphaEv|PM_004BUCS|950000000|000040.SSE|137616
InCheckAlphaEv|PM_004BUCS|950000000|000041.SSE|534325
InCheckAlphaEv|PM_004BUCS|950000000|000041.SZSE|276373
InCheckAlphaEv|PM_004BUCS|950000000|000042.SSE|185525
InCheckAlphaEv|PM_004BUCS|950000000|000042.SZSE|121376
InCheckAlphaEv|PM_004BUCS|950000000|000043.SSE|322354
InCheckAlphaEv|PM_004BUCS|950000000|000043.SZSE|256871
InCheckAlphaEv|PM_004BUCS|950000000|000045.SSE|311518
InCheckAlphaEv|PM_004BUCS|950000000|000046.SSE|205549
InCheckAlphaEv|PM_004BUCS|950000000|000046.SZSE|86740
InCheckAlphaEv|PM_004BUCS|950000000|000047.SSE|111314
InCheckAlphaEv|PM_004BUCS|950000000|000047.SZSE|381373
InCheckAlphaEv|PM_004BUCS|950000000|000048.SSE|355132
InCheckAlphaEv|PM_004BUCS|950000000|000048.SZSE|79445
InCheckAlphaEv|PM_004BUCS|950000000|000049.SSE|274079
InCheckAlphaEv|PM_004BUCS|950000000|000049.SZSE|100839
InCheckAlphaEv|PM_004BUCS|950000000|000050.SSE|182569
InCheckAlphaEv|PM_004BUCS|950000000|000050.SZSE|315560
InCheckAlphaEv|PM_005BUCS|950000000|000001.SZSE|311619
InCheckAlphaEv|PM_005BUCS|950000000|000002.SSE|105017
InCheckAlphaEv|PM_005BUCS|950000000|000002.SZSE|85956
InCheckAlphaEv|PM_005BUCS|950000000|000003.SSE|244112
InCheckAlphaEv|PM_005BUCS|950000000|000003.SZSE|493512
